0,3 têtes en terre crue M'Bari Ibo Nigeria,,,,,,,,,0,,13
0,Masque Chokwe Dilolo R.D. Congo,,,,,,,,,0,,13
0,2 emblèmes Ejagham Nigeria,,,,,,,,,0,,3
0,Oiseau Cham en terre cuite Nigeria,,,,,,,,,0,,3
0,Figure Cham en terre cuite Nigeria,,,,,,,,,0,,3
0,Figure Nok en terre cuite Nigeria,,,,,,,,,0,,3
0,Masque d'antilope Nunna Burkina Faso,,,,,,,,,0,,3
0,Masque Mossi Burkina Faso,,,,,,,,,0,,3
0,Masque de chaman en bassin d'ours Népal,,,,,,,,,0,,3
0,Masque Dogon ancien érodé Mali,,,,,,,,,0,,3
0,Statuette Tiv Nigeria XIXe,,,,,,,,,0,,15
0,Tête de femme en pierre Dogon XVIIIe Mali,,,,,,,,,0,,15
0,Fétiche de chasseur Lobi Burkina Faso,,,,,,,,,0,,15
0,Maternité M'bembe Congo,,,,,,,,,0,,13
0,Singe Békré Baoulé Côte d'Ivoire,,,,,,,,,0,,3
0,Fétiche Fon Bénin 2 trous dans poitrine,,,,,,,,,0,,3
0,2 sifflets Bariba Togo,,,,,,,,,0,,3
0,Poisson en terre cuite Mumuye Nigeria,,,,,,,,,0,,3
0,3 lions en terre cuite Bénin,,,,,,,,,0,,3
0,Fétiche Fon janus unijambiste Bénin,,,,,,,,,0,,3
0,Fétiche Fon ibeji avec os Bénin,,,,,,,,,0,,3
0,Masque de chaman en bouse Népal,,,,,,,,,0,,3
0,Oracle à souris Baoulé Côte d'Ivoire,,,,,,,,,0,,3
0,Poignard en os de casoar Sepik Nlle Guinée,,,,,,,,,0,,4
0,Petite statuette fétichée Tanzanie,,,,,,,,,0,,4
0,Poteau legba Bénin,,,,,,,,,0,,4
0,Chien en terre cuite origine ?,,,,,,,,,0,,4
0,Vase lama précolomb. en terre cuite Pérou,,,,,,,,,0,,4
0,2 tubes en terre cuite Bura Niger,,,,,,,,,0,,13
0,Crâne de singe gravé Bornéo,,,,,,,,,0,,13
0,Collier patte de casoar et dents Bornéo,,,,,,,,,0,,13
0,Couronne crâne de crocodile Bornéo,,,,,,,,,0,,13
0,Collier tête de casoar et dents Bornéo,,,,,,,,,0,,13
